nageA_1,nageA_2,nageA_3,nageA_4,nageA_5,nageA_6,nageA_7,nageA_8,nageB_1,nageB_2,nageB_3,nageB_4,nageB_5,nageB_6,nageB_7,nageB_8,pA_1,pA_2,pA_3,pA_4,pA_5,pA_6,pA_7,pA_8,prevA_1,prevA_2,prevA_3,prevA_4,prevA_5,prevA_6,prevA_7,prevA_8,prevB_1,prevB_2,prevB_3,prevB_4,prevB_5,prevB_6,prevB_7,prevB_8,vacA_1,vacA_2,vacA_3,vacA_4,vacA_5,vacA_6,vacA_7,vacA_8,vacB_1,vacB_2,vacB_3,vacB_4,vacB_5,vacB_6,vacB_7,vacB_8,recA_1,recA_2,recA_3,recA_4,recA_5,recA_6,recA_7,recA_8,recB_1,recB_2,recB_3,recB_4,recB_5,recB_6,recB_7,recB_8,cA,cB,vAB,vBA,dAB,dBA,NA,NB,AL,qA,qB
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.212127561806972,0.12134763039736,0.127524988638657,0.119038723862142,0.130047224926445,0.128561857867518,0.10521885430733,0.0561331581935771,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.000842503625157773,0.000808765127277881,0.000808765127277881,0.000620734802300824,0.000521693302819385,0.000494800559290453,0.000246925576972354,2.39838600310502e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0.160813241788881,0.28872967857466,0.288728752926645,0.626386585832079,0.914586548676837,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.0369701852187319,0.0369965075730934,0.0369965075730934,0.0370460447816487,0.0370460447816487,0.0370760230185605,0.0370760230185605,0.0372533333222457,7.27761692396092e-06,2.27679518251563e-05,1.45951112009298e-06,5.08182268939398e-06,2.55210772833724,1.97138459741858,19237066.4,5534094.633,1,0,0
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.192167168337664,0.09929084852798,0.137813712276632,0.152837793204091,0.135959052708915,0.132776757965271,0.102234096981411,0.0469205699980355,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.000974313051037072,0.000932773233140563,0.000932773233140563,0.000854617788600939,0.00085461778860094,0.000807333570761385,0.00038254835070852,2.63931071682967e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0,0,0,0.218752075496378,0.395064914497856,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.583713799820933,0.583751171245448,0.583751171245448,0.583821502190194,0.583821502190194,0.583864064090335,0.583864064090335,0.584115802158246,7.27761692396092e-06,1.88907125393141e-05,9.26894951406281e-05,2.66421666859488e-05,3.72574067871092,1.97138459741858,19237066.4,6934624.606,1,1,0
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.212369511649386,0.126178243567572,0.139044586643349,0.140762494892628,0.128357617910195,0.130756852462469,0.0835127732944811,0.0390179195799194,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.00138714240364055,0.00132634269082211,0.00132634269082211,0.00121194974400576,0.00105482453699743,0.000114274124350103,5.71370621750516e-05,3.66839664722265e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0,0.0673574678697015,0.468391829193342,0.494467877690928,0.494196375828554,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.479267560535432,0.479313023640884,0.479313023640884,0.479398582679616,0.479398582679616,0.479450360105269,0.479450360105269,0.479756604635049,7.27761692396092e-06,2.26368893703866e-05,1.18246321006987e-05,1.00918491576655e-05,2.29188095438833,1.97138459741858,19237066.4,8746784.806,1,3,0
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.194379396191649,0.119218247786053,0.130134208387895,0.164405326929149,0.124362781886785,0.135236507994017,0.0876340919324869,0.0446294388919656,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.00191469322982192,0.00182946075481682,0.00182946075481682,0.000987794909502129,0.000166909628011075,0.000157207344413959,7.86036722069797e-05,4.99296771765777e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0.239472275586178,0.52874603621058,0.528704750569524,0.558151910200872,0.557866878767596,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.412196862170789,0.412245659923271,0.412245659923271,0.412337494582455,0.412337494582455,0.41239306980056,0.41239306980056,0.412721776883249,7.27761692396092e-06,1.85024149954156e-05,4.72664841012705e-05,4.5450211792213e-05,1.99068647686082,1.97138459741858,19237066.4,9674412.775,1,3,0
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.203098389744235,0.103216066662546,0.138034595631966,0.167929500675228,0.126180994608078,0.123692149263114,0.0962835683167644,0.04156473509807,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.00164698174245838,0.00157689803148784,0.00157689803148784,0.00138370748013991,0.0010115299660437,0.000672379209925691,6.82636439933904e-05,4.46919391243863e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0.0222296887700211,0.157229187393432,0.266127523881737,0.498730945085472,0.498412745971229,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.474737792095217,0.474791015406858,0.474791015406858,0.474891178722515,0.474891178722515,0.474951794160773,0.474951794160773,0.475310312301687,7.27761692396092e-06,3.60784033764154e-05,1.38654980600012e-05,7.63448463000218e-06,2.38152367061434,1.97138459741858,19237066.4,10643486.52,1,3,0
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.194349573636525,0.123842711849352,0.138059157932137,0.130825302007461,0.156222241961272,0.114731746313732,0.087763923432226,0.0542053428672944,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.00181243243298356,0.0017374373433773,0.0017374373433773,0.00143456010895158,0.00111743001479257,0.000448039214127951,7.55476013823408e-05,5.03126594289641e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0.079993176269074,0.236906522134003,0.555951328602129,0.751135104884735,0.750812065514282,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.209037884831057,0.209092111428349,0.209092111428349,0.209194162871863,0.209194162871863,0.209255920941001,0.209255920941001,0.209621197325537,7.27761692396092e-06,4.10489441218378e-05,5.29171050225048e-05,1.8239263606438e-05,2.90443509644498,1.97138459741858,19237066.4,8916185.491,1,1,0
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.188717778805951,0.111923125605986,0.129762569666539,0.12225911539496,0.160990187320494,0.127042740706468,0.089174769700806,0.0701297127987945,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.00220229133839952,0.00210602190306814,0.00210602190306814,0.00186269592946304,0.00134742135011008,0.000619368816793045,9.07648187197756e-05,5.83745073233971e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0.0291591863197684,0.27090523815495,0.595341285723108,0.858986307807347,0.858578784173264,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.0954377310596924,0.0955062219961079,0.0955062219961079,0.0956351181333897,0.0956351181333897,0.0957131216998628,0.0957131216998628,0.0961744842576613,7.27761692396092e-06,3.78824208524719e-05,4.94463511196295e-05,9.60245690164894e-06,3.30280625250224,1.97138459741858,19237066.4,84914055.85,1,2,0
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.17744159174281,0.100946931343194,0.115749626359296,0.149218181097667,0.158235242242428,0.123794834651708,0.0997142858466006,0.0748993067162971,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.00208969265399769,0.00200060061866648,0.00200060061866648,0.00182848157503,0.00128308070220996,0.000786435456498011,8.6577684759862e-05,5.66035680603052e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0.00197873487780472,0.242453681437522,0.441352326716438,0.768837522939647,0.768457024195771,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.190353798563692,0.190417707709956,0.190417707709956,0.190537981172717,0.190537981172717,0.190610766589296,0.190610766589296,0.191041265699549,7.27761692396092e-06,3.64431185066571e-05,0.000113562298638843,1.01196916931657e-05,3.46791809686963,1.97138459741858,19237066.4,60313169.95,1,2,0
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.226982650590834,0.158860523074706,0.156033696632573,0.138010089774309,0.122198745859772,0.099722452522485,0.0651677501592316,0.0330240913860892,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.00218876410843333,0.00209786550179082,0.00209786550179082,0.0019268377208291,0.00137472767306325,0.000182336183846269,9.11680919231344e-05,6.05857453908288e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0,0.26042125541459,0.818972414496099,0.864557491655432,0.864132557068241,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.0895630632141406,0.0896340065082926,0.0896340065082926,0.0897675178465925,0.0897675178465925,0.0898483143760433,0.0898483143760433,0.0903261962880393,7.27761692396092e-06,5.86230194725823e-05,3.49510757203376e-06,1.64761868284621e-05,4.30316613014955,1.97138459741858,19237066.4,1313477.209,1,2,0
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.231930985556446,0.133988300098022,0.136264715723814,0.133720280334285,0.131428923482848,0.108122087152723,0.082351608727299,0.0421930989245638,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.0020387551974154,0.00195619394973791,0.00195619394973791,0.0018008471095862,0.00123130711757439,0.000170685477057793,8.53427385288965e-05,5.75603279333333e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0,0.299738966730001,0.853870789949433,0.901389131659337,0.901023708272673,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.0508378047759764,0.0508990327753786,0.0508990327753786,0.051014260468698,0.051014260468698,0.0510839923569061,0.0510839923569061,0.0514964309639903,7.27761692396092e-06,3.96347101710931e-05,1.49706102788768e-06,7.53356574304002e-06,4.253182605,1.97138459741858,19237066.4,5348846.985,1,2,0
0.206903981467206,0.108446745299148,0.134418481395004,0.157319785200733,0.133548210226159,0.131821910768667,0.0795453942943854,0.0479954913486978,0.198716107400696,0.120135747181447,0.140875541820563,0.134793702044388,0.152591599074621,0.11293797138129,0.08688921914289,0.0530601119541036,0.8191,0.7759,0.7759,0.6946,0.6946,0.6454,0.6454,0.3544,0.000575670854902729,0.000549818028554155,0.000549818028554155,0.000501169974527252,0.000501169974527252,0.000177003264770642,2.35866665448637e-05,1.48840214728708e-05,0.00278570908961194,0.00266687834751583,0.00266687834751583,0.00242261891219465,0.00169526126024961,0.000230806399709802,0.000115403199854901,7.54389960366605e-05,0,0,0,0,0,0.325534346167027,0.495131321159917,0.495007938742474,0,0,0,0.00673411196980517,0.243636054573122,0.717425555836073,0.757392164200161,0.756885875005776,0.478702830224675,0.478723402758541,0.478723402758541,0.478762119124359,0.478762119124359,0.478785548954595,0.478785548954595,0.478924127828555,0.202287718853303,0.202372767954848,0.202372767954848,0.202532825639006,0.202532825639006,0.202629687115765,0.202629687115765,0.203202587313673,7.27761692396092e-06,4.27340501801138e-05,5.67112927420986e-06,8.70478942883473e-06,2.4439226519337,1.97138459741858,19237066.4,8775203.811,1,4,0
